snapshot_date,symbol,gics_sector,sector,composite_score,sector_rank,z_momentum,z_liquidity,z_risk
2024-08-31,PHNX.L,Financials,Financials,0.8282477967483937,4,1.2190023429891077,-0.35936941942320466,-0.8436013741978499
2024-08-31,WELL,Real Estate,Real Estate,0.8261811140822446,2,1.0115789541686788,-0.009592882941477013,-1.105761590846664
2024-08-31,GSK.L,Health Care,Health Care,0.8232035004653402,4,0.6763462385823368,1.6120368173057618,-0.47494196927392884
2024-08-31,TSCO.L,Consumer Staples,Consumer Staples,0.81893513032211,1,0.9652717723225347,0.39319186815175117,-0.805668466491195
2024-08-31,HAS,Consumer Discretionary,Consumer Discretionary,0.7993855683691464,3,1.1465282040463196,-0.5436159169216013,-1.1009591466283744
2024-08-31,GM,Consumer Discretionary,Consumer Discretionary,0.7881453163696903,4,1.4061845866273417,-0.346535592221963,-0.06870841418839008
2024-08-31,KO,Consumer Staples,Consumer Staples,0.7576440454991145,2,1.3084252004821793,-0.46851992743225224,-0.3314645534812865
2024-08-31,WAB,Industrials,Industrials,0.7474499412397274,4,1.2998139360432648,-0.39304219279842073,-0.2308500908672633
2024-08-31,CSCO,Information Technology,Information Technology,0.7451876927853872,2,1.0147716956764103,-0.44964214060099716,-1.1312655174987025
2024-08-31,KEYS,Information Technology,Information Technology,0.7158196736582837,3,1.341875022656176,-0.511570006906285,-0.06504330722917562
2024-08-31,VZ,Communication Services,Communication Services,0.7137761464557247,1,1.3012797606449433,-0.6390159395851087,-0.3040573899289022
2024-08-31,ENI.MI,Energy,Energy,0.7118228313399242,2,1.080160505261285,-0.47198326135973845,-0.7906159022755045
2024-08-31,FE,Utilities,Utilities,0.665422373882674,2,0.9794815439793857,-0.4721400767428613,-0.8608073142180743
2024-08-31,SSE.L,Industrials,Industrials,0.6021839239363045,5,0.35634923608890084,0.3579876404766317,-1.5838842709381884
2024-08-31,ULVR.L,Consumer Staples,Consumer Staples,0.5990267465388691,3,0.0654955993689619,2.4103008687809675,-0.3883460658064923
2024-08-31,STAN.L,Financials,Financials,0.5736377794606656,5,0.9127561560711979,1.280800765420192,1.150880336330457
2024-08-31,AAF.L,Communication Services,Communication Services,0.5486249296486837,2,1.171891076620365,-0.7667087154889205,0.005839866128755698
2024-08-31,ABX.TO,Materials,Materials,0.5309223768404047,3,1.0824851785592178,-0.5682144634936409,0.02462918798198884
2024-08-31,NG.L,Utilities,Utilities,0.2826657729490393,3,-0.5498394566630788,2.8396679390293578,-0.2231792957050749
2024-09-30,RY.TO,Financials,Financials,1.9249074655248568,1,2.7985233076814984,-0.48079922197969566,-1.7097666265594849
2024-09-30,RIO.L,Materials,Materials,1.617097747632531,1,1.849980536139406,1.9800838573613337,-0.555463272383104
2024-09-30,ETR,Utilities,Utilities,1.3015241470549244,1,1.910734158511664,-0.4137645146939832,-1.1891827744336128
2024-09-30,GLW,Information Technology,Information Technology,1.2440576726061248,1,1.9397631393733075,-0.5377316147023562,-0.9387305596130573
2024-09-30,TD.TO,Financials,Financials,1.1969686830057882,2,1.7497319349671614,-0.45507928949961673,-1.1907268996270732
2024-09-30,BK,Financials,Financials,1.167008815129308,3,1.6697248994519578,-0.5192004510191826,-1.3450698283098508
2024-09-30,ENR.DE,Industrials,Industrials,1.158929245853567,1,2.1714990531670573,-0.4968552323121281,0.22299569792120835
2024-09-30,TPR,Consumer Discretionary,Consumer Discretionary,1.0944187169961606,1,1.7663850033705215,-0.5067620736685666,-0.679700648537805
2024-09-30,RL,Consumer Discretionary,Consumer Discretionary,1.0437086928837047,2,1.6175935834356687,-0.505429619308821,-0.8711923334203387
2024-09-30,DIS,Communication Services,Communication Services,1.036030744979708,1,1.515320039415483,-0.5251230577136169,-1.1593166643657076
2024-09-30,CHRW,Industrials,Industrials,0.9853774793700656,2,1.2904986912310388,-0.48804724743055655,-1.543438570587768
2024-09-30,VZ,Communication Services,Communication Services,0.9485245333664579,2,1.5755314396356426,-0.4958473290727271,-0.5118756769980891
2024-09-30,HCA,Health Care,Health Care,0.925900614189398,1,1.4698524690966803,-0.3239253361792583,-0.5438709998362073
2024-09-30,BMY,Health Care,Health Care,0.9253443989717731,2,1.5816662851902332,-0.31487839176405225,-0.1966015310522185
2024-09-30,MNST,Consumer Staples,Consumer Staples,0.9244178398811859,1,1.6046767443237975,-0.5726556539876717,-0.3807146204222083
2024-09-30,WAB,Industrials,Industrials,0.9191058931473146,3,1.399303106413699,-0.4791713502416579,-0.8767914967371344
2024-09-30,CSCO,Information Technology,Information Technology,0.9129648005661795,2,1.268132655814426,-0.4743764064836659,-1.2348024418712857
2024-09-30,BAYN.DE,Health Care,Health Care,0.8797149959356892,3,1.5722786769565247,-0.3788512201255303,-0.060590168934403194
2024-09-30,NG.L,Utilities,Utilities,0.8518005614740765,2,0.1111140303465668,2.9060256401524716,-1.0196350761782103
2024-09-30,CVX,Energy,Energy,0.8474190978618398,1,1.3703953376922653,-0.39429305866033426,-0.5202025348927376
2024-09-30,EQIX,Real Estate,Real Estate,0.8418224535570747,1,1.16476505972492,-0.060864985148433255,-0.7756820737590473
2024-09-30,XOM,Energy,Energy,0.7925105944756109,2,1.2289726559458243,-0.3517379112168528,-0.6273729157574346
2024-09-30,HSBA.L,Financials,Financials,0.7818050315960432,4,-0.08302146530684197,3.7487362113202938,-0.4093533425804477
2024-09-30,FRES.L,Materials,Materials,0.7424519615929907,2,1.2783494430057298,-0.4834564128871687,-0.36066789183493253
2024-09-30,MAR,Consumer Discretionary,Consumer Discretionary,0.7273441125268055,3,1.1627213303474417,-0.411503741352839,-0.5600603129445412
2024-09-30,CA.PA,Consumer Staples,Consumer Staples,0.7267764814760269,2,0.9544884768238068,-0.6166695139812496,-1.3870864908899636
2024-09-30,LAND.L,Real Estate,Real Estate,0.6969326349508268,2,0.09241991752021853,2.760017475054742,-0.44738594713873586
2024-09-30,PH,Industrials,Industrials,0.6735531772009639,4,0.6747965109077869,-0.4354865550055833,-1.7788629082870417
2024-09-30,RKT.L,Consumer Discretionary,Consumer Discretionary,0.6565834755788299,4,-0.06267561298621936,3.1288535650357443,-0.34209065181706305
2024-09-30,MSFT,Information Technology,Information Technology,0.6381837595059041,3,0.652747108102014,0.19616666124275273,-1.0365108119807258
2024-09-30,TSCO.L,Consumer Staples,Consumer Staples,0.5848449023102642,3,0.575722351100297,0.4349941904577516,-0.7620632677926786
2024-09-30,STT,Financials,Financials,0.5634591774355189,5,0.7910866879646727,-0.5377872200954934,-0.9818230433790697
2024-09-30,JCI,Industrials,Industrials,0.5553451351818683,5,1.035170094019189,-0.4441663240111929,-0.1153817178629681
2024-09-30,EDV.L,Materials,Materials,0.4320519342258495,3,0.8833677073833646,-0.44012946788396207,0.04971398313688426
2024-09-30,HOLX,Health Care,Health Care,0.429739702893724,4,0.7090065488765952,-0.37640024428572816,-0.39807911212456243
2024-09-30,EVRG,Utilities,Utilities,0.32354300940407005,3,0.5163981227685358,-0.4530587617584338,-0.521579440473177
2024-10-31,FRES.L,Materials,Materials,1.7380029649535664,1,2.791609463900001,-0.4510969621159219,-0.7662833951837523
2024-10-31,SHEL.L,Energy,Energy,1.5429882714580765,1,1.5407082618759234,2.4572629264352197,-0.6355536452273925
2024-10-31,ENR.DE,Industrials,Industrials,1.4511802634909134,1,2.1963976568677905,-0.47848314704983963,-1.1451914939010353
2024-10-31,ETR,Utilities,Utilities,1.3960711122513305,1,2.339052901787889,-0.44974858279868807,-0.41294543869167477
2024-10-31,RR.L,Industrials,Industrials,1.3192508196344555,2,0.6182239337186587,3.8620331186787586,-0.8795491783375432
2024-10-31,NVDA,Information Technology,Information Technology,1.310955493103338,1,1.6519595498974315,3.1081996738287785,1.509300858004383
2024-10-31,CSCO,Information Technology,Information Technology,1.2046957598839407,2,1.6335302546019397,-0.4704280091589073,-1.5933160447727919
2024-10-31,HSBA.L,Financials,Financials,1.0974968657475213,1,0.384378404595039,3.1257877518611155,-1.2085613630913734
2024-10-31,MO,Consumer Staples,Consumer Staples,1.0304947787108825,1,1.603268306306849,-0.5977289069526844,-0.9403978815865494
2024-10-31,BMY,Health Care,Health Care,1.0187219551535212,1,1.7411335004149493,-0.35012618606520585,-0.22033546058796344
2024-10-31,WAB,Industrials,Industrials,0.9634038276812521,3,1.1813122079050782,-0.4588443612209781,-1.7319268759120041
2024-10-31,GLW,Information Technology,Information Technology,0.962513466282968,3,1.5550734573304756,-0.537649412562032,-0.6849963719854458
2024-10-31,GOOGL,Communication Services,Communication Services,0.9457257424607418,1,1.0054247839114285,1.4326984940998553,-0.27965586646956864
2024-10-31,DLR,Real Estate,Real Estate,0.9219245076827082,1,1.3162542292942483,-0.16088499555078817,-0.8217448460815842
2024-10-31,RKT.L,Consumer Discretionary,Consumer Discretionary,0.8635164270943463,1,0.2585957365566004,2.709404406643212,-0.8323905191587184
2024-10-31,INCY,Health Care,Health Care,0.842529022230435,2,1.3748460093521548,-0.4292499793678026,-0.5173570624635139
2024-10-31,WMT,Consumer Staples,Consumer Staples,0.8365184230012748,2,1.3607804632622742,-0.4815844266635366,-0.5818351518830875
2024-10-31,ABBV,Health Care,Health Care,0.829360900944599,3,1.1150138294921519,-0.26799021228104836,-1.069753228527588
2024-10-31,STAN.L,Financials,Financials,0.8111469485467533,2,1.162130473087586,0.6976378254226433,0.12829450195163541
2024-10-31,GOOG,Communication Services,Communication Services,0.7958579878399811,2,1.0207186422560346,0.6678536586110263,-0.24928035382077537
2024-10-31,EQIX,Real Estate,Real Estate,0.7802657679941517,2,0.880967077997588,0.0036420323990666494,-1.2547855735789282
2024-10-31,GM,Consumer Discretionary,Consumer Discretionary,0.7440619065711425,2,1.3422118754507473,-0.2692503162073699,0.03707577728915921
2024-10-31,ULVR.L,Consumer Staples,Consumer Staples,0.7388127112150451,3,-0.08708204529222546,2.3879489724964706,-1.567360719455431
2024-10-31,IHG.L,Consumer Discretionary,Consumer Discretionary,0.7336456244153529,3,1.025845769990904,-0.5581068552758699,-1.148797667379922
2024-10-31,EXPE,Consumer Discretionary,Consumer Discretionary,0.7301729515139626,4,1.1658548439739536,-0.4721408324296622,-0.6254410580776141
2024-10-31,AMG,Financials,Financials,0.7035968207157016,3,1.1567518118352276,-0.6286551470792393,-0.676383815152065
2024-10-31,CVX,Energy,Energy,0.6993098038718717,2,0.8446688994558528,-0.4103063836126591,-1.3728487046044595
